time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.004	0.00999962	0.00989963	9999.61	5.00008e-05	9.99989e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.004	0.00999962	0.00989963	9998.79	5.00048e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.004	0.00999962	0.00989963	9999.89	4.99994e-05	9.99961e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.004	0.00999962	0.00989963	9999.82	4.99997e-05	9.99968e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.004	0.00999962	0.00989963	9999.03	5.00037e-05	0.000100005	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.004	2.30743e-05	0.00999938	9999.61	5.01161e-05	9.99989e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.004	2.30743e-05	0.00999938	9998.79	5.01202e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.004	2.30743e-05	0.00999938	9999.89	5.01148e-05	9.99961e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.004	2.30743e-05	0.00999938	9999.82	5.01151e-05	9.99967e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.004	2.30743e-05	0.00999938	9999.03	5.01191e-05	0.000100005	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.004	0.000209576	0.00999751	9999.61	5.10488e-05	9.99988e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.004	0.000209576	0.00999751	9998.79	5.1053e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.004	0.000209576	0.00999751	9999.89	5.10474e-05	9.9996e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.004	0.000209576	0.00999751	9999.82	5.10477e-05	9.99966e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.004	0.000209576	0.00999751	9999.03	5.10518e-05	0.000100005	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.004	0.000399514	0.0099956	9999.61	5.19988e-05	9.99987e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.004	0.000399514	0.0099956	9998.8	5.2003e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.004	0.000399514	0.0099956	9999.89	5.19974e-05	9.99959e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.004	0.000399514	0.0099956	9999.83	5.19977e-05	9.99965e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.004	0.000399514	0.0099956	9999.03	5.20018e-05	0.000100005	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.004	0.000592948	0.00999366	9999.61	5.29665e-05	9.99986e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.004	0.000592948	0.00999366	9998.8	5.29708e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.004	0.000592948	0.00999366	9999.89	5.2965e-05	9.99958e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.004	0.000592948	0.00999366	9999.83	5.29653e-05	9.99964e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.004	0.000592948	0.00999366	9999.03	5.29695e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.004	0.000789944	0.00999168	9999.61	5.39521e-05	9.99985e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.004	0.000789944	0.00999168	9998.8	5.39566e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.004	0.000789944	0.00999168	9999.89	5.39507e-05	9.99957e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.004	0.000789944	0.00999168	9999.83	5.3951e-05	9.99963e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.004	0.000789944	0.00999168	9999.03	5.39553e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.004	0.000990566	0.00998967	9999.62	5.49562e-05	9.99984e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.004	0.000990566	0.00998967	9998.8	5.49607e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.004	0.000990566	0.00998967	9999.89	5.49547e-05	9.99956e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.004	0.000990566	0.00998967	9999.83	5.4955e-05	9.99962e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.004	0.000990566	0.00998967	9999.03	5.49594e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.004	0.00119488	0.00998762	9999.62	5.59789e-05	9.99982e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.004	0.00119488	0.00998762	9998.8	5.59835e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.004	0.00119488	0.00998762	9999.89	5.59774e-05	9.99955e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.004	0.00119488	0.00998762	9999.83	5.59777e-05	9.99961e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.004	0.00119488	0.00998762	9999.03	5.59822e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.004	0.00140295	0.00998553	9999.62	5.70206e-05	9.99981e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.004	0.00140295	0.00998553	9998.8	5.70253e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.004	0.00140295	0.00998553	9999.89	5.70191e-05	9.99954e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.004	0.00140295	0.00998553	9999.83	5.70194e-05	9.9996e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.004	0.00140295	0.00998553	9999.03	5.7024e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.004	0.00161485	0.0099834	9999.62	5.80818e-05	9.9998e-05	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.004	0.00161485	0.0099834	9998.8	5.80865e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.004	0.00161485	0.0099834	9999.89	5.80802e-05	9.99953e-05	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.004	0.00161485	0.0099834	9999.83	5.80805e-05	9.99959e-05	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.004	0.00161485	0.0099834	9999.03	5.80852e-05	0.000100004	model-iicr-5	model-cdf-5	model-pdf-5
