time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.036	0.00999639	0.00989646	9998.05	5.00093e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.036	0.00999639	0.00989646	9998.77	5.00057e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.036	0.00999639	0.00989646	9999.13	5.00039e-05	0.000100004	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.036	0.00999639	0.00989646	9994.43	5.00275e-05	0.000100051	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.036	0.00999639	0.00989646	9999.68	5.00012e-05	9.99982e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.037	2.30668e-05	0.00999609	9998.05	5.01247e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.037	2.30668e-05	0.00999609	9998.77	5.01211e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.037	2.30668e-05	0.00999609	9999.13	5.01193e-05	0.000100004	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.037	2.30668e-05	0.00999609	9994.43	5.01429e-05	0.000100051	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.037	2.30668e-05	0.00999609	9999.68	5.01166e-05	9.99982e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.037	0.000209507	0.00999416	9998.06	5.10575e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.037	0.000209507	0.00999416	9998.78	5.10538e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.037	0.000209507	0.00999416	9999.13	5.1052e-05	0.000100004	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.037	0.000209507	0.00999416	9994.43	5.1076e-05	0.000100051	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.037	0.000209507	0.00999416	9999.68	5.10492e-05	9.99981e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.038	0.00039938	0.00999219	9998.06	5.20077e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.038	0.00039938	0.00999219	9998.78	5.20039e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.038	0.00039938	0.00999219	9999.14	5.20021e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.038	0.00039938	0.00999219	9994.44	5.20265e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.038	0.00039938	0.00999219	9999.69	5.19992e-05	9.99979e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.039	0.000592748	0.00999019	9998.07	5.29755e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.039	0.000592748	0.00999019	9998.79	5.29717e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.039	0.000592748	0.00999019	9999.15	5.29698e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.039	0.000592748	0.00999019	9994.45	5.29947e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.039	0.000592748	0.00999019	9999.7	5.29669e-05	9.99977e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.04	0.000789675	0.00998815	9998.08	5.39613e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.04	0.000789675	0.00998815	9998.8	5.39574e-05	0.000100007	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.04	0.000789675	0.00998815	9999.15	5.39555e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.04	0.000789675	0.00998815	9994.45	5.39809e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.04	0.000789675	0.00998815	9999.7	5.39525e-05	9.99976e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.04	0.000990225	0.00998607	9998.08	5.49655e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.04	0.000990225	0.00998607	9998.8	5.49615e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.04	0.000990225	0.00998607	9999.16	5.49596e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.04	0.000990225	0.00998607	9994.46	5.49854e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.04	0.000990225	0.00998607	9999.71	5.49566e-05	9.99974e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.041	0.00119446	0.00998395	9998.09	5.59884e-05	0.000100014	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.041	0.00119446	0.00998395	9998.81	5.59843e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.041	0.00119446	0.00998395	9999.17	5.59824e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.041	0.00119446	0.00998395	9994.46	5.60087e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.041	0.00119446	0.00998395	9999.72	5.59793e-05	9.99972e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.042	0.00140246	0.0099818	9998.1	5.70303e-05	0.000100013	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.042	0.00140246	0.0099818	9998.82	5.70262e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.042	0.00140246	0.0099818	9999.17	5.70241e-05	0.000100003	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.042	0.00140246	0.0099818	9994.47	5.7051e-05	0.00010005	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.042	0.00140246	0.0099818	9999.72	5.7021e-05	9.99971e-05	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.043	0.00161428	0.0099796	9998.1	5.80916e-05	0.000100013	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.043	0.00161428	0.0099796	9998.82	5.80874e-05	0.000100006	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.043	0.00161428	0.0099796	9999.18	5.80853e-05	0.000100002	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.043	0.00161428	0.0099796	9994.48	5.81126e-05	0.000100049	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.043	0.00161428	0.0099796	9999.73	5.80821e-05	9.99969e-05	model-iicr-5	model-cdf-5	model-pdf-5
