time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.529	0.00994734	0.00984839	143.958	0.00347112	0.00692234	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.529	0.00994734	0.00984839	142.403	0.00350895	0.0069977	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.529	0.00994734	0.00984839	143.232	0.00348868	0.00695732	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.529	0.00994734	0.00984839	143.617	0.00347935	0.00693873	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.529	0.00994734	0.00984839	143.399	0.00348462	0.00694923	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.539	2.29526e-05	0.00994613	143.959	0.00347911	0.00692225	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.539	2.29526e-05	0.00994613	142.403	0.00351702	0.00699761	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.539	2.29526e-05	0.00994613	143.233	0.0034967	0.00695722	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.539	2.29526e-05	0.00994613	143.618	0.00348735	0.00693864	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.539	2.29526e-05	0.00994613	143.4	0.00349263	0.00694913	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.549	0.000208452	0.00994329	143.965	0.00354367	0.00692151	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.549	0.000208452	0.00994329	142.409	0.00358228	0.00699685	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.549	0.000208452	0.00994329	143.239	0.00356159	0.00695648	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.549	0.000208452	0.00994329	143.624	0.00355206	0.00693789	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.549	0.000208452	0.00994329	143.406	0.00355744	0.00694839	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.56	0.00039735	0.0099404	143.971	0.00360942	0.00692076	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.56	0.00039735	0.0099404	142.415	0.00364875	0.00699609	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.56	0.00039735	0.0099404	143.245	0.00362767	0.00695572	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.56	0.00039735	0.0099404	143.63	0.00361797	0.00693714	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.56	0.00039735	0.0099404	143.412	0.00362345	0.00694763	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.57	0.000589706	0.00993745	143.978	0.00367639	0.00691999	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.57	0.000589706	0.00993745	142.422	0.00371644	0.00699531	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.57	0.000589706	0.00993745	143.251	0.00369498	0.00695494	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.57	0.000589706	0.00993745	143.636	0.0036851	0.00693637	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.57	0.000589706	0.00993745	143.419	0.00369068	0.00694686	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.581	0.000785584	0.00993445	143.984	0.00374459	0.00691921	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.581	0.000785584	0.00993445	142.428	0.00378539	0.00699451	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.581	0.000785584	0.00993445	143.258	0.00376353	0.00695415	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.581	0.000785584	0.00993445	143.643	0.00375347	0.00693558	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.581	0.000785584	0.00993445	143.425	0.00375915	0.00694607	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.592	0.000985046	0.0099314	143.991	0.00381406	0.00691841	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.592	0.000985046	0.0099314	142.434	0.00385562	0.00699371	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.592	0.000985046	0.0099314	143.264	0.00383335	0.00695335	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.592	0.000985046	0.0099314	143.649	0.0038231	0.00693478	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.592	0.000985046	0.0099314	143.432	0.00382889	0.00694527	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.603	0.00118816	0.00992829	143.997	0.00388482	0.0069176	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.603	0.00118816	0.00992829	142.441	0.00392714	0.00699288	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.603	0.00118816	0.00992829	143.271	0.00390446	0.00695253	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.603	0.00118816	0.00992829	143.656	0.00389402	0.00693397	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.603	0.00118816	0.00992829	143.438	0.00389991	0.00694445	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.614	0.00139498	0.00992512	144.004	0.00395688	0.00691677	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.614	0.00139498	0.00992512	142.448	0.00399999	0.00699204	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.614	0.00139498	0.00992512	143.278	0.00397688	0.0069517	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.614	0.00139498	0.00992512	143.663	0.00396625	0.00693314	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.614	0.00139498	0.00992512	143.445	0.00397225	0.00694362	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.625	0.00160559	0.00992189	144.011	0.00403027	0.00691593	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.625	0.00160559	0.00992189	142.454	0.00407418	0.00699119	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.625	0.00160559	0.00992189	143.284	0.00405065	0.00695085	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.625	0.00160559	0.00992189	143.67	0.00403982	0.00693229	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.625	0.00160559	0.00992189	143.452	0.00404593	0.00694277	model-iicr-5	model-cdf-5	model-pdf-5
