time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.028	0.00999718	0.00989724	100.088	0.00498384	0.00994141	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.028	0.00999718	0.00989724	100.101	0.00498318	0.00994011	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.028	0.00999718	0.00989724	100.098	0.00498333	0.00994041	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.028	0.00999718	0.00989724	100.101	0.00498318	0.00994011	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.028	0.00999718	0.00989724	100.089	0.00498381	0.00994136	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.029	2.30687e-05	0.0099969	100.088	0.00499531	0.00994128	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.029	2.30687e-05	0.0099969	100.101	0.00499465	0.00993998	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.029	2.30687e-05	0.0099969	100.098	0.0049948	0.00994028	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.029	2.30687e-05	0.0099969	100.101	0.00499465	0.00993999	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.029	2.30687e-05	0.0099969	100.089	0.00499528	0.00994124	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.029	0.000209524	0.00999498	100.089	0.00508802	0.00994031	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.029	0.000209524	0.00999498	100.102	0.00508735	0.00993901	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.029	0.000209524	0.00999498	100.099	0.00508751	0.00993931	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.029	0.000209524	0.00999498	100.102	0.00508735	0.00993901	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.029	0.000209524	0.00999498	100.089	0.00508799	0.00994026	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.03	0.000399413	0.00999303	100.089	0.00518245	0.00993931	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.03	0.000399413	0.00999303	100.102	0.00518177	0.00993801	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.03	0.000399413	0.00999303	100.099	0.00518193	0.00993831	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.03	0.000399413	0.00999303	100.102	0.00518177	0.00993802	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.03	0.000399413	0.00999303	100.09	0.00518242	0.00993926	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.03	0.000592797	0.00999104	100.09	0.00527863	0.0099383	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.03	0.000592797	0.00999104	100.103	0.00527793	0.009937	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.03	0.000592797	0.00999104	100.1	0.00527809	0.0099373	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.03	0.000592797	0.00999104	100.103	0.00527793	0.009937	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.03	0.000592797	0.00999104	100.09	0.0052786	0.00993825	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.031	0.000789741	0.00998901	100.09	0.00537658	0.00993726	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.031	0.000789741	0.00998901	100.103	0.00537588	0.00993596	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.031	0.000789741	0.00998901	100.1	0.00537604	0.00993626	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.031	0.000789741	0.00998901	100.103	0.00537588	0.00993597	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.031	0.000789741	0.00998901	100.091	0.00537656	0.00993722	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.031	0.000990308	0.00998695	100.091	0.00547635	0.00993621	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.031	0.000990308	0.00998695	100.104	0.00547563	0.00993491	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.031	0.000990308	0.00998695	100.101	0.0054758	0.00993521	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.031	0.000990308	0.00998695	100.104	0.00547563	0.00993492	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.031	0.000990308	0.00998695	100.091	0.00547632	0.00993616	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.032	0.00119457	0.00998485	100.091	0.00557797	0.00993514	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.032	0.00119457	0.00998485	100.105	0.00557724	0.00993384	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.032	0.00119457	0.00998485	100.102	0.0055774	0.00993414	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.032	0.00119457	0.00998485	100.105	0.00557724	0.00993385	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.032	0.00119457	0.00998485	100.092	0.00557794	0.00993509	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.033	0.00140258	0.00998271	100.092	0.00568146	0.00993405	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.033	0.00140258	0.00998271	100.105	0.00568072	0.00993275	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.033	0.00140258	0.00998271	100.102	0.00568089	0.00993305	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.033	0.00140258	0.00998271	100.105	0.00568072	0.00993275	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.033	0.00140258	0.00998271	100.092	0.00568143	0.009934	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.033	0.00161442	0.00998053	100.093	0.00578687	0.00993293	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.033	0.00161442	0.00998053	100.106	0.00578611	0.00993164	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.033	0.00161442	0.00998053	100.103	0.00578629	0.00993194	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.033	0.00161442	0.00998053	100.106	0.00578611	0.00993164	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.033	0.00161442	0.00998053	100.093	0.00578684	0.00993289	model-iicr-5	model-cdf-5	model-pdf-5
