time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.322	0.0099679	0.00986854	1641.15	0.000304643	0.000609144	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.322	0.0099679	0.00986854	1641.22	0.00030463	0.000609118	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.322	0.0099679	0.00986854	1645.16	0.000303899	0.000607657	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.322	0.0099679	0.00986854	1641.88	0.000304506	0.000608871	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.322	0.0099679	0.00986854	1642.0	0.000304485	0.000608829	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.328	2.30005e-05	0.00996708	1641.15	0.000305346	0.000609144	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.328	2.30005e-05	0.00996708	1641.22	0.000305333	0.000609117	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.328	2.30005e-05	0.00996708	1645.17	0.0003046	0.000607656	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.328	2.30005e-05	0.00996708	1641.89	0.000305209	0.00060887	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.328	2.30005e-05	0.00996708	1642.0	0.000305188	0.000608829	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.334	0.000208895	0.00996461	1641.15	0.000311027	0.000609138	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.334	0.000208895	0.00996461	1641.22	0.000311014	0.000609112	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.334	0.000208895	0.00996461	1645.17	0.000310268	0.000607651	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.334	0.000208895	0.00996461	1641.89	0.000310887	0.000608865	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.334	0.000208895	0.00996461	1642.0	0.000310866	0.000608823	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.34	0.000398201	0.00996211	1641.16	0.000316814	0.000609133	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.34	0.000398201	0.00996211	1641.23	0.0003168	0.000609107	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.34	0.000398201	0.00996211	1645.18	0.00031604	0.000607646	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.34	0.000398201	0.00996211	1641.89	0.000316672	0.000608859	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.34	0.000398201	0.00996211	1642.01	0.00031665	0.000608818	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.347	0.000590981	0.00995956	1641.16	0.000322708	0.000609128	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.347	0.000590981	0.00995956	1641.23	0.000322695	0.000609101	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.347	0.000590981	0.00995956	1645.18	0.00032192	0.00060764	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.347	0.000590981	0.00995956	1641.9	0.000322563	0.000608854	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.347	0.000590981	0.00995956	1642.01	0.000322541	0.000608812	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.353	0.000787299	0.00995696	1641.17	0.000328713	0.000609122	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.353	0.000787299	0.00995696	1641.24	0.000328698	0.000609096	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.353	0.000787299	0.00995696	1645.19	0.00032791	0.000607635	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.353	0.000787299	0.00995696	1641.91	0.000328565	0.000608848	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.353	0.000787299	0.00995696	1642.02	0.000328542	0.000608807	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.36	0.000987217	0.00995431	1641.17	0.000334828	0.000609116	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.36	0.000987217	0.00995431	1641.24	0.000334814	0.00060909	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.36	0.000987217	0.00995431	1645.19	0.000334011	0.000607629	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.36	0.000987217	0.00995431	1641.91	0.000334678	0.000608843	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.36	0.000987217	0.00995431	1642.02	0.000334655	0.000608801	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.367	0.0011908	0.00995161	1641.18	0.000341058	0.000609111	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.367	0.0011908	0.00995161	1641.25	0.000341043	0.000609084	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.367	0.0011908	0.00995161	1645.2	0.000340225	0.000607623	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.367	0.0011908	0.00995161	1641.92	0.000340905	0.000608837	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.367	0.0011908	0.00995161	1642.03	0.000340882	0.000608795	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.373	0.00139812	0.00994887	1641.18	0.000347403	0.000609105	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.373	0.00139812	0.00994887	1641.25	0.000347388	0.000609078	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.373	0.00139812	0.00994887	1645.2	0.000346555	0.000607617	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.373	0.00139812	0.00994887	1641.92	0.000347247	0.000608831	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.373	0.00139812	0.00994887	1642.03	0.000347224	0.000608789	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.38	0.00160923	0.00994608	1641.19	0.000353867	0.000609099	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.38	0.00160923	0.00994608	1641.26	0.000353852	0.000609072	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.38	0.00160923	0.00994608	1645.21	0.000353003	0.000607611	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.38	0.00160923	0.00994608	1641.93	0.000353708	0.000608825	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.38	0.00160923	0.00994608	1642.04	0.000353684	0.000608783	model-iicr-5	model-cdf-5	model-pdf-5
1.18324	100.387	0.00182422	0.00994323	1641.19	0.000360451	0.000609093	model-iicr-1	model-cdf-1	model-pdf-1	1.18324	100.387	0.00182422	0.00994323	1641.27	0.000360435	0.000609066	model-iicr-2	model-cdf-2	model-pdf-2	1.18324	100.387	0.00182422	0.00994323	1645.21	0.000359571	0.000607605	model-iicr-3	model-cdf-3	model-pdf-3	1.18324	100.387	0.00182422	0.00994323	1641.93	0.000360289	0.000608819	model-iicr-4	model-cdf-4	model-pdf-4	1.18324	100.387	0.00182422	0.00994323	1642.04	0.000360264	0.000608777	model-iicr-5	model-cdf-5	model-pdf-5
1.20526	100.395	0.00204314	0.00994033	1641.2	0.000367157	0.000609086	model-iicr-1	model-cdf-1	model-pdf-1	1.20526	100.395	0.00204314	0.00994033	1641.27	0.000367141	0.00060906	model-iicr-2	model-cdf-2	model-pdf-2	1.20526	100.395	0.00204314	0.00994033	1645.22	0.00036626	0.000607599	model-iicr-3	model-cdf-3	model-pdf-3	1.20526	100.395	0.00204314	0.00994033	1641.94	0.000366992	0.000608813	model-iicr-4	model-cdf-4	model-pdf-4	1.20526	100.395	0.00204314	0.00994033	1642.05	0.000366967	0.000608771	model-iicr-5	model-cdf-5	model-pdf-5
1.22769	100.402	0.00226607	0.00993738	1641.21	0.000373988	0.00060908	model-iicr-1	model-cdf-1	model-pdf-1	1.22769	100.402	0.00226607	0.00993738	1641.28	0.000373972	0.000609054	model-iicr-2	model-cdf-2	model-pdf-2	1.22769	100.402	0.00226607	0.00993738	1645.23	0.000373075	0.000607593	model-iicr-3	model-cdf-3	model-pdf-3	1.22769	100.402	0.00226607	0.00993738	1641.94	0.00037382	0.000608806	model-iicr-4	model-cdf-4	model-pdf-4	1.22769	100.402	0.00226607	0.00993738	1642.06	0.000373794	0.000608765	model-iicr-5	model-cdf-5	model-pdf-5
1.25054	100.41	0.00249308	0.00993438	1641.21	0.000380946	0.000609073	model-iicr-1	model-cdf-1	model-pdf-1	1.25054	100.41	0.00249308	0.00993438	1641.28	0.000380929	0.000609047	model-iicr-2	model-cdf-2	model-pdf-2	1.25054	100.41	0.00249308	0.00993438	1645.23	0.000380016	0.000607586	model-iicr-3	model-cdf-3	model-pdf-3	1.25054	100.41	0.00249308	0.00993438	1641.95	0.000380775	0.0006088	model-iicr-4	model-cdf-4	model-pdf-4	1.25054	100.41	0.00249308	0.00993438	1642.06	0.000380749	0.000608758	model-iicr-5	model-cdf-5	model-pdf-5
1.27381	100.417	0.00272424	0.00993132	1641.22	0.000388033	0.000609067	model-iicr-1	model-cdf-1	model-pdf-1	1.27381	100.417	0.00272424	0.00993132	1641.29	0.000388016	0.000609041	model-iicr-2	model-cdf-2	model-pdf-2	1.27381	100.417	0.00272424	0.00993132	1645.24	0.000387086	0.00060758	model-iicr-3	model-cdf-3	model-pdf-3	1.27381	100.417	0.00272424	0.00993132	1641.96	0.000387859	0.000608793	model-iicr-4	model-cdf-4	model-pdf-4	1.27381	100.417	0.00272424	0.00993132	1642.07	0.000387832	0.000608752	model-iicr-5	model-cdf-5	model-pdf-5
1.29752	100.425	0.00295963	0.0099282	1641.23	0.000395252	0.00060906	model-iicr-1	model-cdf-1	model-pdf-1	1.29752	100.425	0.00295963	0.0099282	1641.3	0.000395235	0.000609034	model-iicr-2	model-cdf-2	model-pdf-2	1.29752	100.425	0.00295963	0.0099282	1645.24	0.000394287	0.000607573	model-iicr-3	model-cdf-3	model-pdf-3	1.29752	100.425	0.00295963	0.0099282	1641.96	0.000395075	0.000608787	model-iicr-4	model-cdf-4	model-pdf-4	1.29752	100.425	0.00295963	0.0099282	1642.08	0.000395048	0.000608745	model-iicr-5	model-cdf-5	model-pdf-5
1.32166	100.433	0.00319933	0.00992503	1641.23	0.000402606	0.000609053	model-iicr-1	model-cdf-1	model-pdf-1	1.32166	100.433	0.00319933	0.00992503	1641.3	0.000402588	0.000609027	model-iicr-2	model-cdf-2	model-pdf-2	1.32166	100.433	0.00319933	0.00992503	1645.25	0.000401623	0.000607566	model-iicr-3	model-cdf-3	model-pdf-3	1.32166	100.433	0.00319933	0.00992503	1641.97	0.000402425	0.00060878	model-iicr-4	model-cdf-4	model-pdf-4	1.32166	100.433	0.00319933	0.00992503	1642.08	0.000402397	0.000608738	model-iicr-5	model-cdf-5	model-pdf-5
1.34626	100.441	0.00344341	0.0099218	1641.24	0.000410096	0.000609046	model-iicr-1	model-cdf-1	model-pdf-1	1.34626	100.441	0.00344341	0.0099218	1641.31	0.000410078	0.00060902	model-iicr-2	model-cdf-2	model-pdf-2	1.34626	100.441	0.00344341	0.0099218	1645.26	0.000409095	0.000607559	model-iicr-3	model-cdf-3	model-pdf-3	1.34626	100.441	0.00344341	0.0099218	1641.98	0.000409912	0.000608773	model-iicr-4	model-cdf-4	model-pdf-4	1.34626	100.441	0.00344341	0.0099218	1642.09	0.000409884	0.000608731	model-iicr-5	model-cdf-5	model-pdf-5
1.37131	100.449	0.00369195	0.00991851	1641.24	0.000417725	0.000609039	model-iicr-1	model-cdf-1	model-pdf-1	1.37131	100.449	0.00369195	0.00991851	1641.32	0.000417707	0.000609013	model-iicr-2	model-cdf-2	model-pdf-2	1.37131	100.449	0.00369195	0.00991851	1645.26	0.000416705	0.000607552	model-iicr-3	model-cdf-3	model-pdf-3	1.37131	100.449	0.00369195	0.00991851	1641.98	0.000417538	0.000608766	model-iicr-4	model-cdf-4	model-pdf-4	1.37131	100.449	0.00369195	0.00991851	1642.09	0.000417509	0.000608724	model-iicr-5	model-cdf-5	model-pdf-5
