time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	101.414	0.00986056	0.00976333	510.162	0.000979879	0.00195824	model-iicr-1	model-cdf-1	model-pdf-1	1.0	101.414	0.00986056	0.00976333	510.128	0.000979944	0.00195837	model-iicr-2	model-cdf-2	model-pdf-2	1.0	101.414	0.00986056	0.00976333	510.048	0.000980097	0.00195868	model-iicr-3	model-cdf-3	model-pdf-3	1.0	101.414	0.00986056	0.00976333	510.047	0.000980099	0.00195868	model-iicr-4	model-cdf-4	model-pdf-4	1.0	101.414	0.00986056	0.00976333	509.969	0.000980248	0.00195898	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	101.441	2.27505e-05	0.00985776	510.162	0.000982138	0.00195824	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	101.441	2.27505e-05	0.00985776	510.128	0.000982204	0.00195837	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	101.441	2.27505e-05	0.00985776	510.049	0.000982356	0.00195867	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	101.441	2.27505e-05	0.00985776	510.047	0.000982359	0.00195868	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	101.441	2.27505e-05	0.00985776	509.97	0.000982508	0.00195897	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	101.468	0.000206587	0.00985333	510.168	0.0010004	0.00195818	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	101.468	0.000206587	0.00985333	510.134	0.00100047	0.00195831	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	101.468	0.000206587	0.00985333	510.054	0.00100062	0.00195861	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	101.468	0.000206587	0.00985333	510.053	0.00100063	0.00195862	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	101.468	0.000206587	0.00985333	509.975	0.00100078	0.00195892	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	101.495	0.00039376	0.00984882	510.173	0.001019	0.00195812	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	101.495	0.00039376	0.00984882	510.139	0.00101907	0.00195825	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	101.495	0.00039376	0.00984882	510.06	0.00101923	0.00195856	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	101.495	0.00039376	0.00984882	510.058	0.00101923	0.00195856	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	101.495	0.00039376	0.00984882	509.981	0.00101939	0.00195886	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	101.523	0.000584328	0.00984423	510.179	0.00103795	0.00195806	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	101.523	0.000584328	0.00984423	510.145	0.00103802	0.00195819	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	101.523	0.000584328	0.00984423	510.065	0.00103818	0.0019585	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	101.523	0.000584328	0.00984423	510.064	0.00103819	0.0019585	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	101.523	0.000584328	0.00984423	509.986	0.00103834	0.0019588	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	101.552	0.000778351	0.00983955	510.184	0.00105725	0.001958	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	101.552	0.000778351	0.00983955	510.15	0.00105732	0.00195813	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	101.552	0.000778351	0.00983955	510.071	0.00105749	0.00195844	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	101.552	0.000778351	0.00983955	510.07	0.00105749	0.00195844	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	101.552	0.000778351	0.00983955	509.992	0.00105765	0.00195874	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	101.581	0.000975891	0.00983479	510.19	0.00107691	0.00195794	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	101.581	0.000975891	0.00983479	510.156	0.00107698	0.00195807	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	101.581	0.000975891	0.00983479	510.077	0.00107715	0.00195838	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	101.581	0.000975891	0.00983479	510.075	0.00107715	0.00195838	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	101.581	0.000975891	0.00983479	509.998	0.00107732	0.00195868	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	101.61	0.00117701	0.00982994	510.196	0.00109694	0.00195788	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	101.61	0.00117701	0.00982994	510.162	0.00109701	0.00195801	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	101.61	0.00117701	0.00982994	510.083	0.00109718	0.00195832	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	101.61	0.00117701	0.00982994	510.081	0.00109718	0.00195832	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	101.61	0.00117701	0.00982994	510.004	0.00109735	0.00195862	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	101.64	0.00138177	0.00982501	510.202	0.00111733	0.00195782	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	101.64	0.00138177	0.00982501	510.168	0.00111741	0.00195795	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	101.64	0.00138177	0.00982501	510.089	0.00111758	0.00195825	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	101.64	0.00138177	0.00982501	510.087	0.00111758	0.00195826	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	101.64	0.00138177	0.00982501	510.01	0.00111775	0.00195856	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	101.671	0.00159023	0.00981999	510.208	0.00113811	0.00195775	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	101.671	0.00159023	0.00981999	510.174	0.00113818	0.00195788	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	101.671	0.00159023	0.00981999	510.095	0.00113836	0.00195819	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	101.671	0.00159023	0.00981999	510.093	0.00113836	0.00195819	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	101.671	0.00159023	0.00981999	510.016	0.00113854	0.00195849	model-iicr-5	model-cdf-5	model-pdf-5
