time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.206	0.00997948	0.00987989	1245.84	0.000401321	0.000802352	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.206	0.00997948	0.00987989	1243.6	0.000402041	0.000803791	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.206	0.00997948	0.00987989	1246.25	0.000401189	0.000802088	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.206	0.00997948	0.00987989	1246.04	0.000401255	0.00080222	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.206	0.00997948	0.00987989	1246.22	0.000401198	0.000802106	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.209	2.30274e-05	0.00997887	1245.84	0.000402247	0.000802351	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.209	2.30274e-05	0.00997887	1243.61	0.000402968	0.00080379	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.209	2.30274e-05	0.00997887	1246.25	0.000402115	0.000802087	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.209	2.30274e-05	0.00997887	1246.04	0.000402181	0.000802218	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.209	2.30274e-05	0.00997887	1246.22	0.000402124	0.000802105	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.213	0.000209143	0.00997662	1245.84	0.00040973	0.00080234	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.213	0.000209143	0.00997662	1243.61	0.000410465	0.000803779	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.213	0.000209143	0.00997662	1246.25	0.000409595	0.000802076	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.213	0.000209143	0.00997662	1246.05	0.000409663	0.000802208	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.213	0.000209143	0.00997662	1246.23	0.000409605	0.000802094	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.217	0.00039868	0.00997433	1245.85	0.000417352	0.000802329	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.217	0.00039868	0.00997433	1243.62	0.000418101	0.000803768	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.217	0.00039868	0.00997433	1246.26	0.000417215	0.000802065	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.217	0.00039868	0.00997433	1246.06	0.000417284	0.000802197	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.217	0.00039868	0.00997433	1246.23	0.000417225	0.000802083	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.221	0.000591699	0.00997201	1245.86	0.000425116	0.000802318	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.221	0.000591699	0.00997201	1243.63	0.000425879	0.000803757	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.221	0.000591699	0.00997201	1246.27	0.000424977	0.000802054	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.221	0.000591699	0.00997201	1246.06	0.000425046	0.000802185	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.221	0.000591699	0.00997201	1246.24	0.000424986	0.000802072	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.226	0.000788264	0.00996963	1245.87	0.000433025	0.000802306	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.226	0.000788264	0.00996963	1243.64	0.000433801	0.000803745	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.226	0.000788264	0.00996963	1246.28	0.000432882	0.000802042	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.226	0.000788264	0.00996963	1246.07	0.000432953	0.000802174	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.226	0.000788264	0.00996963	1246.25	0.000432892	0.00080206	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.23	0.000988439	0.00996722	1245.88	0.00044108	0.000802294	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.23	0.000988439	0.00996722	1243.64	0.000441871	0.000803733	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.23	0.000988439	0.00996722	1246.29	0.000440935	0.000802031	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.23	0.000988439	0.00996722	1246.08	0.000441008	0.000802162	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.23	0.000988439	0.00996722	1246.26	0.000440945	0.000802049	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.234	0.00119229	0.00996476	1245.88	0.000449285	0.000802283	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.234	0.00119229	0.00996476	1243.65	0.000450091	0.000803722	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.234	0.00119229	0.00996476	1246.29	0.000449138	0.000802019	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.234	0.00119229	0.00996476	1246.09	0.000449211	0.00080215	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.234	0.00119229	0.00996476	1246.27	0.000449148	0.000802037	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.238	0.00139988	0.00996225	1245.89	0.000457643	0.00080227	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.238	0.00139988	0.00996225	1243.66	0.000458464	0.000803709	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.238	0.00139988	0.00996225	1246.3	0.000457493	0.000802007	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.238	0.00139988	0.00996225	1246.1	0.000457568	0.000802138	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.238	0.00139988	0.00996225	1246.27	0.000457503	0.000802025	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.243	0.00161128	0.0099597	1245.9	0.000466156	0.000802258	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.243	0.00161128	0.0099597	1243.67	0.000466993	0.000803697	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.243	0.00161128	0.0099597	1246.31	0.000466003	0.000801994	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.243	0.00161128	0.0099597	1246.11	0.00046608	0.000802126	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.243	0.00161128	0.0099597	1246.28	0.000466014	0.000802013	model-iicr-5	model-cdf-5	model-pdf-5
1.18324	100.247	0.00182656	0.0099571	1245.91	0.000474828	0.000802246	model-iicr-1	model-cdf-1	model-pdf-1	1.18324	100.247	0.00182656	0.0099571	1243.68	0.00047568	0.000803685	model-iicr-2	model-cdf-2	model-pdf-2	1.18324	100.247	0.00182656	0.0099571	1246.32	0.000474672	0.000801982	model-iicr-3	model-cdf-3	model-pdf-3	1.18324	100.247	0.00182656	0.0099571	1246.11	0.00047475	0.000802113	model-iicr-4	model-cdf-4	model-pdf-4	1.18324	100.247	0.00182656	0.0099571	1246.29	0.000474683	0.000802	model-iicr-5	model-cdf-5	model-pdf-5
1.20526	100.252	0.00204579	0.00995446	1245.92	0.000483661	0.000802233	model-iicr-1	model-cdf-1	model-pdf-1	1.20526	100.252	0.00204579	0.00995446	1243.69	0.000484528	0.000803672	model-iicr-2	model-cdf-2	model-pdf-2	1.20526	100.252	0.00204579	0.00995446	1246.33	0.000483502	0.000801969	model-iicr-3	model-cdf-3	model-pdf-3	1.20526	100.252	0.00204579	0.00995446	1246.12	0.000483581	0.000802101	model-iicr-4	model-cdf-4	model-pdf-4	1.20526	100.252	0.00204579	0.00995446	1246.3	0.000483513	0.000801987	model-iicr-5	model-cdf-5	model-pdf-5
1.22769	100.257	0.00226904	0.00995176	1245.93	0.000492658	0.00080222	model-iicr-1	model-cdf-1	model-pdf-1	1.22769	100.257	0.00226904	0.00995176	1243.7	0.000493542	0.000803659	model-iicr-2	model-cdf-2	model-pdf-2	1.22769	100.257	0.00226904	0.00995176	1246.34	0.000492496	0.000801956	model-iicr-3	model-cdf-3	model-pdf-3	1.22769	100.257	0.00226904	0.00995176	1246.13	0.000492577	0.000802088	model-iicr-4	model-cdf-4	model-pdf-4	1.22769	100.257	0.00226904	0.00995176	1246.31	0.000492507	0.000801974	model-iicr-5	model-cdf-5	model-pdf-5
1.25054	100.262	0.00249639	0.00994902	1245.94	0.000501822	0.000802207	model-iicr-1	model-cdf-1	model-pdf-1	1.25054	100.262	0.00249639	0.00994902	1243.7	0.000502722	0.000803645	model-iicr-2	model-cdf-2	model-pdf-2	1.25054	100.262	0.00249639	0.00994902	1246.35	0.000501657	0.000801943	model-iicr-3	model-cdf-3	model-pdf-3	1.25054	100.262	0.00249639	0.00994902	1246.14	0.000501739	0.000802074	model-iicr-4	model-cdf-4	model-pdf-4	1.25054	100.262	0.00249639	0.00994902	1246.32	0.000501668	0.000801961	model-iicr-5	model-cdf-5	model-pdf-5
1.27381	100.266	0.00272789	0.00994622	1245.95	0.000511157	0.000802193	model-iicr-1	model-cdf-1	model-pdf-1	1.27381	100.266	0.00272789	0.00994622	1243.71	0.000512074	0.000803632	model-iicr-2	model-cdf-2	model-pdf-2	1.27381	100.266	0.00272789	0.00994622	1246.36	0.000510989	0.000801929	model-iicr-3	model-cdf-3	model-pdf-3	1.27381	100.266	0.00272789	0.00994622	1246.15	0.000511073	0.000802061	model-iicr-4	model-cdf-4	model-pdf-4	1.27381	100.266	0.00272789	0.00994622	1246.33	0.000511	0.000801947	model-iicr-5	model-cdf-5	model-pdf-5
1.29752	100.271	0.00296364	0.00994338	1245.96	0.000520665	0.000802179	model-iicr-1	model-cdf-1	model-pdf-1	1.29752	100.271	0.00296364	0.00994338	1243.72	0.000521599	0.000803618	model-iicr-2	model-cdf-2	model-pdf-2	1.29752	100.271	0.00296364	0.00994338	1246.36	0.000520494	0.000801916	model-iicr-3	model-cdf-3	model-pdf-3	1.29752	100.271	0.00296364	0.00994338	1246.16	0.000520579	0.000802047	model-iicr-4	model-cdf-4	model-pdf-4	1.29752	100.271	0.00296364	0.00994338	1246.34	0.000520506	0.000801934	model-iicr-5	model-cdf-5	model-pdf-5
1.32166	100.276	0.00320371	0.00994048	1245.96	0.00053035	0.000802165	model-iicr-1	model-cdf-1	model-pdf-1	1.32166	100.276	0.00320371	0.00994048	1243.73	0.000531301	0.000803604	model-iicr-2	model-cdf-2	model-pdf-2	1.32166	100.276	0.00320371	0.00994048	1246.37	0.000530176	0.000801902	model-iicr-3	model-cdf-3	model-pdf-3	1.32166	100.276	0.00320371	0.00994048	1246.17	0.000530263	0.000802033	model-iicr-4	model-cdf-4	model-pdf-4	1.32166	100.276	0.00320371	0.00994048	1246.35	0.000530188	0.00080192	model-iicr-5	model-cdf-5	model-pdf-5
1.34626	100.282	0.00344818	0.00993753	1245.97	0.000540215	0.000802151	model-iicr-1	model-cdf-1	model-pdf-1	1.34626	100.282	0.00344818	0.00993753	1243.74	0.000541184	0.00080359	model-iicr-2	model-cdf-2	model-pdf-2	1.34626	100.282	0.00344818	0.00993753	1246.38	0.000540038	0.000801887	model-iicr-3	model-cdf-3	model-pdf-3	1.34626	100.282	0.00344818	0.00993753	1246.18	0.000540126	0.000802019	model-iicr-4	model-cdf-4	model-pdf-4	1.34626	100.282	0.00344818	0.00993753	1246.36	0.00054005	0.000801905	model-iicr-5	model-cdf-5	model-pdf-5
1.37131	100.287	0.00369711	0.00993453	1245.98	0.000550264	0.000802136	model-iicr-1	model-cdf-1	model-pdf-1	1.37131	100.287	0.00369711	0.00993453	1243.75	0.000551251	0.000803575	model-iicr-2	model-cdf-2	model-pdf-2	1.37131	100.287	0.00369711	0.00993453	1246.39	0.000550083	0.000801873	model-iicr-3	model-cdf-3	model-pdf-3	1.37131	100.287	0.00369711	0.00993453	1246.19	0.000550173	0.000802004	model-iicr-4	model-cdf-4	model-pdf-4	1.37131	100.287	0.00369711	0.00993453	1246.37	0.000550095	0.000801891	model-iicr-5	model-cdf-5	model-pdf-5
1.39684	100.292	0.00395061	0.00993147	1245.99	0.000560499	0.000802122	model-iicr-1	model-cdf-1	model-pdf-1	1.39684	100.292	0.00395061	0.00993147	1243.76	0.000561504	0.00080356	model-iicr-2	model-cdf-2	model-pdf-2	1.39684	100.292	0.00395061	0.00993147	1246.4	0.000560315	0.000801858	model-iicr-3	model-cdf-3	model-pdf-3	1.39684	100.292	0.00395061	0.00993147	1246.2	0.000560407	0.000801989	model-iicr-4	model-cdf-4	model-pdf-4	1.39684	100.292	0.00395061	0.00993147	1246.38	0.000560327	0.000801876	model-iicr-5	model-cdf-5	model-pdf-5
1.42283	100.298	0.00420874	0.00992836	1246.01	0.000570925	0.000802107	model-iicr-1	model-cdf-1	model-pdf-1	1.42283	100.298	0.00420874	0.00992836	1243.77	0.000571949	0.000803545	model-iicr-2	model-cdf-2	model-pdf-2	1.42283	100.298	0.00420874	0.00992836	1246.42	0.000570737	0.000801843	model-iicr-3	model-cdf-3	model-pdf-3	1.42283	100.298	0.00420874	0.00992836	1246.21	0.000570831	0.000801974	model-iicr-4	model-cdf-4	model-pdf-4	1.42283	100.298	0.00420874	0.00992836	1246.39	0.00057075	0.000801861	model-iicr-5	model-cdf-5	model-pdf-5
1.44931	100.303	0.00447159	0.00992518	1246.02	0.000581544	0.000802091	model-iicr-1	model-cdf-1	model-pdf-1	1.44931	100.303	0.00447159	0.00992518	1243.78	0.000582587	0.00080353	model-iicr-2	model-cdf-2	model-pdf-2	1.44931	100.303	0.00447159	0.00992518	1246.43	0.000581353	0.000801828	model-iicr-3	model-cdf-3	model-pdf-3	1.44931	100.303	0.00447159	0.00992518	1246.22	0.000581448	0.000801959	model-iicr-4	model-cdf-4	model-pdf-4	1.44931	100.303	0.00447159	0.00992518	1246.4	0.000581366	0.000801846	model-iicr-5	model-cdf-5	model-pdf-5
1.47628	100.309	0.00473925	0.00992196	1246.03	0.000592361	0.000802076	model-iicr-1	model-cdf-1	model-pdf-1	1.47628	100.309	0.00473925	0.00992196	1243.79	0.000593423	0.000803514	model-iicr-2	model-cdf-2	model-pdf-2	1.47628	100.309	0.00473925	0.00992196	1246.44	0.000592166	0.000801812	model-iicr-3	model-cdf-3	model-pdf-3	1.47628	100.309	0.00473925	0.00992196	1246.23	0.000592263	0.000801943	model-iicr-4	model-cdf-4	model-pdf-4	1.47628	100.309	0.00473925	0.00992196	1246.41	0.00059218	0.00080183	model-iicr-5	model-cdf-5	model-pdf-5
1.50376	100.315	0.0050118	0.00991867	1246.04	0.000603379	0.00080206	model-iicr-1	model-cdf-1	model-pdf-1	1.50376	100.315	0.0050118	0.00991867	1243.81	0.000604461	0.000803498	model-iicr-2	model-cdf-2	model-pdf-2	1.50376	100.315	0.0050118	0.00991867	1246.45	0.000603181	0.000801796	model-iicr-3	model-cdf-3	model-pdf-3	1.50376	100.315	0.0050118	0.00991867	1246.24	0.000603279	0.000801927	model-iicr-4	model-cdf-4	model-pdf-4	1.50376	100.315	0.0050118	0.00991867	1246.42	0.000603194	0.000801814	model-iicr-5	model-cdf-5	model-pdf-5
1.53174	100.321	0.00528933	0.00991532	1246.05	0.000614602	0.000802043	model-iicr-1	model-cdf-1	model-pdf-1	1.53174	100.321	0.00528933	0.00991532	1243.82	0.000615704	0.000803482	model-iicr-2	model-cdf-2	model-pdf-2	1.53174	100.321	0.00528933	0.00991532	1246.46	0.0006144	0.00080178	model-iicr-3	model-cdf-3	model-pdf-3	1.53174	100.321	0.00528933	0.00991532	1246.25	0.0006145	0.000801911	model-iicr-4	model-cdf-4	model-pdf-4	1.53174	100.321	0.00528933	0.00991532	1246.43	0.000614413	0.000801798	model-iicr-5	model-cdf-5	model-pdf-5
1.56025	100.327	0.00557192	0.00991191	1246.06	0.000626033	0.000802027	model-iicr-1	model-cdf-1	model-pdf-1	1.56025	100.327	0.00557192	0.00991191	1243.83	0.000627156	0.000803465	model-iicr-2	model-cdf-2	model-pdf-2	1.56025	100.327	0.00557192	0.00991191	1246.47	0.000625827	0.000801763	model-iicr-3	model-cdf-3	model-pdf-3	1.56025	100.327	0.00557192	0.00991191	1246.27	0.00062593	0.000801895	model-iicr-4	model-cdf-4	model-pdf-4	1.56025	100.327	0.00557192	0.00991191	1246.44	0.000625841	0.000801781	model-iicr-5	model-cdf-5	model-pdf-5
1.58928	100.333	0.00585968	0.00990844	1246.07	0.000637677	0.00080201	model-iicr-1	model-cdf-1	model-pdf-1	1.58928	100.333	0.00585968	0.00990844	1243.84	0.000638821	0.000803448	model-iicr-2	model-cdf-2	model-pdf-2	1.58928	100.333	0.00585968	0.00990844	1246.48	0.000637467	0.000801746	model-iicr-3	model-cdf-3	model-pdf-3	1.58928	100.333	0.00585968	0.00990844	1246.28	0.000637572	0.000801878	model-iicr-4	model-cdf-4	model-pdf-4	1.58928	100.333	0.00585968	0.00990844	1246.45	0.000637482	0.000801764	model-iicr-5	model-cdf-5	model-pdf-5
