time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.039	0.00999611	0.00989619	1532.63	0.000326192	0.000652259	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.039	0.00999611	0.00989619	1542.19	0.00032417	0.000648217	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.039	0.00999611	0.00989619	1531.37	0.000326462	0.000652799	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.039	0.00999611	0.00989619	1532.43	0.000326236	0.000652346	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.039	0.00999611	0.00989619	1538.55	0.000324938	0.000649752	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.04	2.30662e-05	0.0099958	1532.63	0.000326945	0.000652259	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.04	2.30662e-05	0.0099958	1542.19	0.000324918	0.000648216	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.04	2.30662e-05	0.0099958	1531.37	0.000327215	0.000652798	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.04	2.30662e-05	0.0099958	1532.43	0.000326988	0.000652346	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.04	2.30662e-05	0.0099958	1538.55	0.000325688	0.000649752	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.04	0.000209501	0.00999387	1532.63	0.000333028	0.000652254	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.04	0.000209501	0.00999387	1542.19	0.000330964	0.000648212	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.04	0.000209501	0.00999387	1531.37	0.000333303	0.000652794	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.04	0.000209501	0.00999387	1532.43	0.000333072	0.000652341	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.04	0.000209501	0.00999387	1538.55	0.000331748	0.000649747	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.041	0.000399368	0.00999189	1532.64	0.000339224	0.000652249	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.041	0.000399368	0.00999189	1542.2	0.000337122	0.000648207	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.041	0.000399368	0.00999189	1531.37	0.000339505	0.000652789	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.041	0.000399368	0.00999189	1532.43	0.00033927	0.000652336	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.041	0.000399368	0.00999189	1538.55	0.00033792	0.000649742	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.042	0.00059273	0.00998988	1532.64	0.000345536	0.000652244	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.042	0.00059273	0.00998988	1542.2	0.000343394	0.000648202	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.042	0.00059273	0.00998988	1531.37	0.000345822	0.000652784	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.042	0.00059273	0.00998988	1532.43	0.000345582	0.000652332	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.042	0.00059273	0.00998988	1538.55	0.000344208	0.000649738	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.043	0.000789651	0.00998784	1532.64	0.000351965	0.00065224	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.043	0.000789651	0.00998784	1542.2	0.000349784	0.000648198	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.043	0.000789651	0.00998784	1531.37	0.000352256	0.000652779	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.043	0.000789651	0.00998784	1532.43	0.000352012	0.000652327	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.043	0.000789651	0.00998784	1538.55	0.000350612	0.000649733	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.044	0.000990195	0.00998575	1532.64	0.000358514	0.000652235	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.044	0.000990195	0.00998575	1542.2	0.000356292	0.000648193	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.044	0.000990195	0.00998575	1531.37	0.000358811	0.000652774	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.044	0.000990195	0.00998575	1532.44	0.000358562	0.000652322	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.044	0.000990195	0.00998575	1538.56	0.000357136	0.000649728	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.044	0.00119443	0.00998363	1532.64	0.000365185	0.000652229	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.044	0.00119443	0.00998363	1542.2	0.000362921	0.000648188	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.044	0.00119443	0.00998363	1531.38	0.000365487	0.000652769	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.044	0.00119443	0.00998363	1532.44	0.000365233	0.000652317	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.044	0.00119443	0.00998363	1538.56	0.000363781	0.000649723	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.045	0.00140242	0.00998147	1532.64	0.000371979	0.000652224	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.045	0.00140242	0.00998147	1542.21	0.000369674	0.000648182	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.045	0.00140242	0.00998147	1531.38	0.000372287	0.000652764	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.045	0.00140242	0.00998147	1532.44	0.000372029	0.000652311	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.045	0.00140242	0.00998147	1538.56	0.000370549	0.000649718	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.046	0.00161423	0.00997927	1532.65	0.0003789	0.000652219	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.046	0.00161423	0.00997927	1542.21	0.000376552	0.000648177	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.046	0.00161423	0.00997927	1531.38	0.000379214	0.000652758	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.046	0.00161423	0.00997927	1532.44	0.000378951	0.000652306	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.046	0.00161423	0.00997927	1538.56	0.000377444	0.000649712	model-iicr-5	model-cdf-5	model-pdf-5
