SEP=,
id,d_omega,d_visual,rounds,evaluations,failed evals,duration,inf. n,inf. t0,inf. M0,inf. s0,inf. N_ref,source filename
1,41.5706,1.038e+06,5,16757,0,29.784,5,0,0.310644,1,105.485,./Generate_PSMC/sim_0049.psmc
2,41.5706,1.03797e+06,5,17045,0,60.048,5,0,0.31073,1,105.507,./Generate_PSMC/sim_0049.psmc
3,41.5707,1.038e+06,5,16474,0,88.502,5,0,0.310522,1,105.454,./Generate_PSMC/sim_0049.psmc
4,41.5707,1.038e+06,5,16755,0,117.386,5,0,0.310354,1,105.411,./Generate_PSMC/sim_0049.psmc
5,41.5706,1.03796e+06,5,16602,0,145.996,5,0,0.310706,1,105.501,./Generate_PSMC/sim_0049.psmc
